"","idHash","date","greek","athlete","financialAid","gender","geography","highschool","legacy","major","orientation","race","year","school","q5","q1","q3","q6","q2","q7","q8","q4","ipedsId","caseid","weight"
"688","dde1e0e430621fb6a8032db55c7ae9a34b5f14ff63997e5177d3cf125d855cad",2019-03-29 11:41:14,4,3,1,1,3,1,1,25,2,7,5,595,2,1,2,3,4,2,2,3,179566,688,0.451727617830074
"689","d2e8684e611b65acd04df3674e0e0cddb47bea769b0ea36661e0c2a51ff9165c",2019-03-29 11:41:58,4,3,1,1,3,1,2,191447,2,7,3,31,2,1,1,4,9,2,1,2,170976,689,0.718596772354376
"690","756c23a94590c9ce7455db4a2ba5cb7a3badaf88935231b9f654fb9d3d6a737f",2019-03-29 11:42:12,4,3,2,2,8,1,2,13,2,7,1,140,4,1,2,2,4,3,1,1,110680,690,0.872604337398202
"691","3603fff62c0d856ad89fb2f137e79f2fa18bbaab53a8cda7dc61fac5bc95912e",2019-03-29 11:42:31,4,3,1,1,2,2,2,947,1,7,3,19,4,1,2,2,9,4,2,1,168342,691,0.718596772354376
"692","a1759819a971663bc40a5962b50e5a51d409c34ae8e7dc7d2c95492430623ad6",2019-03-29 11:42:54,4,4,1,2,3,1,2,414,2,7,4,355,4,2,2,2,9,3,2,1,204006,692,1.34919434904202
"693","168f6c42150cb8c90402fbb128c6e50654a1bed0b88dd99acb05596964765939",2019-03-29 11:42:56,4,3,1,1,3,1,1,24,2,7,3,189,5,1,2,3,8,2,1,2,178396,693,0.718596772354376
"694","182631be9fcc86fcf9d43aa7828129c39cf872d313de6b6add250c2f1c708a50",2019-03-29 11:42:59,4,3,1,2,3,1,2,12,7,7,4,68,3,1,2,3,1,4,2,1,139959,694,1.34919434904202
"695","271d50cdf5ff7aa8dceb08d18d7f4436e82fb856f8ddf6c426403b3736ac3c0f",2019-03-29 11:43:28,4,3,1,1,7,5,2,27,2,7,4,41,2,1,1,4,10,2,1,2,217882,695,0.949957159916681
"696","2c95eb2dd1d0e80c5f9a4e8015ac48bdb9533c2e44ca80edf10712b942338b18",2019-03-29 11:44:41,4,3,1,2,4,1,2,12,2,4,1,66,4,2,2,2,10,4,2,1,227757,696,0.529177190804704
"697","da40ef2d3e9249a3cb0a2d764c2570ced4dfd3ccd89019282db59d2a18b0554f",2019-03-29 11:45:43,4,3,1,3,NA,NA,NA,70,5,7,3,80,4,1,2,2,1,4,2,1,182670,697,0.323073829131908
"698","e378fa036676f02123b85e29aa0614c21784783973f52181c9a8d40d6f0001b8",2019-03-29 11:46:41,4,3,2,2,5,1,2,28,2,7,1,397,3,1,2,3,19,3,1,1,104151,698,0.872604337398202
"699","7d8ca8b4d612365aae4158ec44e7164efb9ae09597a8deef025f04a030e454ac",2019-03-29 11:47:00,4,3,1,1,4,1,1,1319,2,7,4,234,4,1,2,2,10,4,1,1,228787,699,0.949957159916681
"700","d0f43f9ad516f9893d9a477202d43e215af27e5accfdeb42ea91e57647e46b18",2019-03-29 11:48:18,4,3,1,1,5,1,2,5,3,7,2,355,4,1,2,2,3,3,2,1,204006,700,0.671944248215428
"701","d81c8388007fe2b5487582e4b3ff8d652d8798f013cfa7452ad1c7021206c487",2019-03-29 11:48:41,4,3,1,2,1,1,2,1147,2,4,3,91,4,1,2,2,9,3,2,1,228778,701,0.618927107854343
"702","4c2fd477a0b982b5c01fffe044819379d00a78ac5396d9a61294f1180a202dc5",2019-03-29 11:48:57,4,3,1,1,1,1,2,19,2,4,2,230,3,1,1,3,19,3,1,1,196088,702,0.407490032318916
"703","89b15f9590ff991d20eafa32a473aedf6f40c5fb8074642061bbb73cabba8062",2019-03-29 11:48:57,1,2,2,1,2,2,2,14,2,7,2,355,1,1,1,4,5,2,1,2,204006,703,0.671944248215428
"704","75a4cfef9b29a649011592ebb880c01a9f5dfabe85500c2f9b8643e05ff50905",2019-03-29 11:50:05,1,1,1,1,3,1,2,55,2,7,1,80,4,1,2,3,9,4,2,1,182670,704,0.614393870441535
"705","230ec8ce761c3a067fe9cd24a6c635b62d0646eb9a5dc4ff5db22edcbc53f917",2019-03-29 11:51:27,4,3,1,2,1,1,3,1925,4,2,3,5,4,1,2,2,1,3,2,1,166027,705,3.00002917592654
"706","be971ee3641bc0213a1a1456b6153e435e7df0c049c3dbb88b3f4e0a7b7de7bb",2019-03-29 11:52:46,4,3,2,2,2,1,2,44,2,4,1,63,4,1,2,3,19,4,2,1,131469,706,0.529177190804704
"707","c96f5cc93cdbbadce611f15c7fa4e6a25196d1dc3345465338283a34fa6df34b",2019-03-29 11:53:15,4,2,1,2,2,1,2,28,2,7,2,230,4,1,2,2,10,3,2,1,196088,707,0.954341333290293
"708","8e1f63969355f8be0451572a19d2141418a8f2404c1857bb61895de0b3d6f6a2",2019-03-29 11:53:46,4,3,1,1,3,1,2,9,2,7,4,355,3,1,2,3,1,4,1,3,204006,708,0.949957159916681
"709","7bf00737dbe8d4efbcdf7bdf9c06f3de1ac367220211eefebf678441e00789ac",2019-03-29 11:54:33,2,3,2,2,4,1,2,7,2,7,1,301,2,2,1,4,19,2,1,2,207315,709,0.872604337398202
"710","e443c610aeda940f051f2248c97c0abb37aa6e2edc16be287aa9f3ac8bd0fcd7",2019-03-29 11:54:47,4,3,1,2,8,1,1,1446,2,7,4,278,5,1,2,5,4,5,2,3,243780,710,1.34919434904202
"711","e1b090dc6fe21a076f8769e3140b3f469f5c7a2ffc6dca190866bd94939830de",2019-03-29 11:55:47,4,3,1,2,4,1,2,1541,2,4,1,18,3,1,2,3,9,3,1,3,NA,711,0.529177190804704
"712","5d63e88a133259823ac81b46901dcdd9182f45ac720a15ea7a5cde45f97776aa",2019-03-29 11:55:53,3,3,1,2,1,1,1,1526,3,7,4,147,4,2,2,2,9,3,2,1,166629,712,1.34919434904202
"713","0bbbf87a1601f41802e8de7d006c02e20e74c43f7ffae29d2620c7d661deaa2f",2019-03-29 11:56:14,4,1,2,1,1,2,2,1947,2,7,3,19,1,1,1,3,10,2,1,2,168342,713,0.718596772354376
"714","534ce06f9884ea99b67efd45e0f1ad74a29b14ef756a674886a10675ad750108",2019-03-29 11:56:31,4,3,1,1,3,1,2,1927,1,7,2,104,1,1,1,4,9,2,1,2,204796,714,0.671944248215428
"715","b5e54ec91def8d64094cef6c978a38d1e4e4e43c3fb7471abac6a13482d6109d",2019-03-29 11:58:16,4,3,1,1,4,2,2,27,2,7,3,41,2,1,1,4,3,2,1,2,217882,715,0.718596772354376
"716","4eda447c867c707c932f3543b5fa5853c37e307ae6bba6a9a53c8a2ab21e839f",2019-03-29 11:58:30,4,3,2,1,5,1,1,25,2,6,1,36,4,1,2,2,19,2,2,3,110635,716,0.381279840249145
"717","3fdfb7a9b3ff09d8a9f37cbdd7fb0948fbfda66632b8b6423e36e4694ca6ec14",2019-03-29 11:59:09,3,3,1,1,2,1,2,1969,2,7,2,213,4,1,2,2,9,4,2,1,216339,717,0.671944248215428
"718","710e0bdde4dfe196b280bbb01ba23844162b3a1762e01e406960b9878e1987c6",2019-03-29 11:59:11,4,3,2,1,4,1,2,1,6,7,2,40,2,1,1,3,6,2,1,2,199193,718,0.671944248215428
"719","5dc56ec5bb7d94039fbafef128da19403e360b0d66e71a9c142188565c8694bb",2019-03-29 12:00:41,1,3,1,1,3,1,2,1119,2,7,2,31,3,2,2,2,10,3,2,1,170976,719,0.671944248215428
"720","45cad76f4bfe89886c3f6f75fb5c0721c8ebda73ea2988a212a07ae764beeade",2019-03-29 12:01:06,4,3,1,2,4,1,1,57,3,7,2,254,4,1,2,2,9,4,2,1,106397,720,0.954341333290293
"721","9eec8c94fd5c3f6a15ed31a074eb1d84930e9aedbb8b63730af97475e5924f6a",2019-03-29 12:02:38,4,3,2,1,2,2,2,27,2,7,3,31,4,1,2,3,9,3,1,3,170976,721,0.718596772354376
"722","a3be8cac23cedbd0186e3cfe50b0a5cd9e50533c96395bd344e10d888a8f2f09",2019-03-29 12:02:42,4,3,1,1,1,1,2,1312,2,7,4,230,3,1,2,3,19,3,2,1,196088,722,0.949957159916681
"723","f9ad43be3314a0b9ba0ec3b8449f05d7f3c577641917e05859105c15afd776c6",2019-03-29 12:03:53,4,3,1,2,3,1,2,263952,1,7,4,228,3,1,2,2,19,4,2,1,NA,723,1.34919434904202
"724","c5fbf7f790e03980422a043637e51d1cbce12fc4beb0e05ea5bffd1a4a3416e7",2019-03-29 12:04:29,4,3,1,1,3,1,2,27,2,7,1,104,3,1,2,3,19,3,2,3,204796,724,0.614393870441535
"725","ac7f161e39b0939e32d834a4e980c4dcdf5d82c04d974f60aa48da0bdd39519a",2019-03-29 12:04:33,4,3,1,2,1,1,2,11465,2,7,4,230,3,2,2,2,9,3,2,3,196088,725,1.34919434904202
"726","58ca6c6cb9398bd5fe03f089e424df00e57897e9cd24aee3990d1c4ba99cab64",2019-03-29 12:05:21,2,3,2,2,1,1,2,3366,3,7,1,169,4,2,2,2,9,4,1,1,162928,726,0.872604337398202
"727","90b2648e73ad910b62233441f4d820b8c0d56a7036d11c0bd8e1899c729aee22",2019-03-29 12:05:58,5,3,2,2,7,1,2,19,2,4,2,9,4,2,2,2,1,3,1,3,190424,727,0.578745307781934
"728","fd4b9bfc1b635fb39a7ff57533bf4eba881d37133b61ca68a8526c86a8e1d9b6",2019-03-29 12:06:06,4,3,1,2,3,1,2,4767,2,2,4,331,4,1,2,2,1,3,2,1,169248,728,3.00002917592654
"729","28966ed88a4125dd9e74d41407f4fb26fa37a8cc4d16930cc07442826f4a98d4",2019-03-29 12:09:07,4,3,1,2,5,1,2,13,3,7,3,354,4,1,2,2,19,3,2,1,110714,729,1.02060044958806
"730","04e7b602d82ff391a5ab459a961456470362fc4e4330f9674facf7b340a8e30f",2019-03-29 12:09:15,4,3,1,1,1,1,2,242937,2,7,1,230,4,2,2,4,9,4,1,1,196088,730,0.614393870441535
"731","97ab8b3d39428ac99055732b75443cbfebdabd869a1e1fe3d976b4144c3aae99",2019-03-29 12:12:02,1,3,2,1,3,1,2,27,1,7,2,43,4,1,2,2,9,3,2,1,157289,731,0.671944248215428
"732","0110b423c77932cc27d3b3a27801db48377ded6d481568280805a35f4c6a270b",2019-03-29 12:12:06,4,3,1,2,4,1,2,51,2,7,4,511,2,1,2,4,9,1,1,2,221740,732,1.34919434904202
"733","7e666a76f4abd392d050dde714faea87316dd4c667caa2fa27e6f13c022a025c",2019-03-29 12:12:16,4,3,1,2,2,1,2,27,2,7,2,397,4,2,2,3,1,3,2,3,104151,733,0.954341333290293
"734","a76568c01b6f6dfebcd73a23c158559bca6e67527e66324b2533cc59db4a3e64",2019-03-29 12:13:44,4,4,1,1,3,2,2,27,2,7,1,104,1,1,2,1,1,1,1,1,204796,734,0.614393870441535
"735","0ed7024b012a59f541d102e2eb43a666f424b2a66f451a2a5d8714ce2c22efff",2019-03-29 12:15:06,4,3,1,2,4,1,2,70,2,4,3,511,3,1,2,3,19,3,2,3,221740,735,0.618927107854343
"736","620da7e66aa7a45d28f3aeeae686c72198ad5279e8327ab6a212fe703d20b19f",2019-03-29 12:15:32,4,3,2,1,3,1,1,14,2,7,1,595,2,1,2,4,19,2,1,2,179566,736,0.614393870441535
"737","89e396d3251d8333c72b3e819706711eee3a0b920fa1f25725061383392c768c",2019-03-29 12:15:46,4,3,1,1,4,1,1,27,2,7,3,255,2,1,1,3,9,2,1,2,157401,737,0.718596772354376
"738","116d85f67c955f4f1621de544c3a7ba82711f7edb63ea2423f67a6f5e22eef6f",2019-03-29 12:16:37,4,3,1,1,4,2,2,27,2,6,1,46,3,1,2,4,9,3,1,2,218706,738,0.381279840249145
"739","d806a6a84accd9abff3a8524ca4ee39a235a9898ee96c2fe6680a13a0d8bb3b3",2019-03-29 12:16:50,3,NA,1,1,NA,NA,NA,NA,2,7,1,8,4,1,2,3,9,3,2,1,186131,739,0.614393870441535
"740","cbbd67b8e3d2cddf0490933101809d9e17043f8f687a201720f871d11b60fc11",2019-03-29 12:16:58,4,3,1,1,4,1,2,12,4,1,1,501,4,1,2,3,9,4,2,1,221759,740,2.33805424452707
"741","d5bf3aff8546e346fd24d1549818c5e5f81c82f9bca2663c27840bc832d3d3b1",2019-03-29 12:17:36,1,3,2,1,4,1,1,14,2,7,2,40,2,1,1,3,19,2,1,2,199193,741,0.671944248215428
"742","98a8e2f2f992eb4a79d4dc49acd40e124c34c14cae5b0709b9d28573c3f6961b",2019-03-29 12:19:00,4,3,2,1,3,1,1,4711,2,7,2,104,2,1,1,3,19,3,1,3,204796,742,0.671944248215428
"743","8b6666658e7b5ad2112e1d1a819cf4abc06b78ee97eb00af336798acea36c76f",2019-03-29 12:19:09,4,3,1,1,3,1,2,13,2,7,2,104,3,1,2,4,1,4,1,2,204796,743,0.671944248215428
"744","9ec6bf8442a2551e3e834d06785adb2c7eff8b6a289d91ead11a634a466c6d9c",2019-03-29 12:19:40,4,3,1,2,5,1,2,255867,2,4,1,10,4,1,1,2,4,4,2,1,215062,744,0.529177190804704
"745","75e25c4e6cd13c621a462caee49fbb14543370a95d60d47f3debf1ff5fc7b1a9",2019-03-29 12:25:13,4,3,1,1,5,1,2,44,2,1,1,397,4,1,2,3,1,3,2,1,104151,745,2.33805424452707
"746","c04f454855b5f20e16e96f1b058be7200dc6d834af89baba4e63c4e651d37267",2019-03-29 12:25:14,4,3,1,1,4,1,2,52,7,2,3,1222,3,1,2,2,1,5,2,1,106467,746,3.00002917592654
"747","c7c0cd2e84182f80053cb242daf9cca5d244e0d63d7bb63dccc43e5c607c7791",2019-03-29 12:26:22,4,3,1,2,4,1,2,57,2,7,1,43,4,1,2,2,1,4,2,1,157289,747,0.872604337398202
"748","355095f1d5799d230b0aa3b56210e2a13313b5d6f2793e989786f0ed54a3894a",2019-03-29 12:27:02,4,3,1,2,5,1,2,27,2,7,3,323,3,1,2,3,7,2,2,1,126818,748,1.02060044958806
"749","e3578369778ec35924758ccca8a09ceb1713d8eb4317ac2e0421656af8d4d228",2019-03-29 12:27:20,4,2,1,1,4,1,2,27,2,2,2,41,3,2,2,3,1,4,1,1,217882,749,3.00002917592654
"750","88b4b4887cf911e71f42a9c974ebfc920eb2738da6149b52d0a9ccd27e4e46ed",2019-03-29 12:28:13,4,3,1,2,4,1,2,1213,2,6,2,304,3,1,2,2,3,2,1,1,NA,750,0.592244045075813
"751","71645fd1b8b8ed3e8af7a54fe44a83aff18095bc60a2bc8a35c5039a6ea31c22",2019-03-29 12:29:00,4,3,1,1,3,2,2,52,2,7,4,732,2,1,1,3,19,2,1,2,201432,751,0.949957159916681
"752","f1497f66208fd39dd10d8c938648a4aa175bd51ac23a7622cd403d767a10ed20",2019-03-29 12:29:03,4,3,2,1,2,2,1,27,2,1,3,442,1,1,1,4,4,3,1,2,216597,752,2.73459471934377
"753","208e01ba2babda89059f2366a6dfea7c30a7b83a227e8efc7e43efb94bda0dc3",2019-03-29 12:29:43,4,3,2,2,4,1,1,46,3,7,2,78,4,1,2,3,19,4,2,1,199120,753,0.954341333290293
"754","bd522471cf4c87331aedb227de2c9d25cdf5204198dd8c9d373ccdc5e603f565",2019-03-29 12:30:56,4,3,2,1,5,1,2,12,2,4,4,31,4,1,2,2,19,3,1,1,170976,754,0.576086594719876
"755","29b83c7965f0955736c0e6e0d57019d9b0eb04a66612e70ff1f8cdbb8e51b57d",2019-03-29 12:31:29,4,3,1,2,1,1,2,47,6,4,2,69,4,1,2,2,19,4,1,1,231174,755,0.578745307781934
"756","3172b19f8eb048c4a45db5d2956c9865a62bca5d047ec7d5d4fd7185d5e41b0b",2019-03-29 12:32:27,5,3,1,1,2,5,2,11,2,7,2,8,2,1,1,4,9,3,2,2,186131,756,0.671944248215428
"757","b48cfa173c2207ab9470ae4d1dcd2acdcf25b06a0484236d316f93cb988b8125",2019-03-29 12:32:39,4,3,2,2,5,1,2,52,2,7,1,215,4,1,2,2,3,3,1,1,230764,757,0.872604337398202
"758","576f99a2a7b845615b762608a80219c487057a83eaf3f3e5103f9f237eb3f83e",2019-03-29 12:32:43,4,3,1,1,3,1,2,27,6,7,2,31,4,1,2,2,9,4,2,1,170976,758,0.671944248215428
"759","5da174531b66fab30201c29af995614c7db7d84a759e334931b739069b87a898",2019-03-29 12:34:05,4,3,1,1,1,1,2,27,2,7,3,61,1,1,1,4,9,1,1,2,196079,759,0.718596772354376
"760","3a2c3643c62187817b2186ece80f4b974091386a39f7db7d053311d086a408a7",2019-03-29 12:34:41,4,3,1,2,1,1,2,52,5,7,1,9,4,1,2,2,4,4,1,1,190424,760,0.872604337398202
"761","b8bfe4947a3bc4a41f701d42d6b798208ec42ec27fa283a552a6da73b131eadb",2019-03-29 12:34:46,4,3,2,1,2,1,2,27,3,1,2,143,4,1,2,3,9,3,2,1,186380,761,2.55706018111248
"762","73ba8944090a9cafb0069935281c628202b50c6ab02ad994c61b6e3ec5eed085",2019-03-29 12:36:32,4,3,1,2,3,1,2,1672,3,7,1,647,4,1,2,2,19,4,2,1,166124,762,0.872604337398202
"763","f376a9b0ebd779e9a363aa061d929225f09984b2df5dcc514bcde9528a50e6b1",2019-03-29 12:38:20,4,3,2,1,1,1,2,27,2,6,5,455,2,1,1,3,3,2,1,2,133553,763,0.280332604618273
"764","404fb2010577ba78807c3b3225bbd6e215cc3d53bc6e8055574fddf69c9413c0",2019-03-29 12:38:25,4,3,1,2,5,1,2,14,2,7,2,397,4,1,2,3,10,4,1,1,104151,764,0.954341333290293
"765","e3b128148c2f20ffe5bcd183e50c25516c3e7fd923a7c1de4071b9e5d21f3ae6",2019-03-29 12:39:04,4,3,1,1,3,1,2,26,4,7,1,980,4,1,2,3,5,4,1,1,240189,765,0.614393870441535
"766","7ef1a15dde1f55de32d548a89039d1e58d0be4746c87b0925a1044fc93eb39b3",2019-03-29 12:39:39,4,3,1,2,4,1,2,4826,2,7,3,1805,4,1,2,3,19,2,2,1,215947,766,1.02060044958806
"767","dcd9a3ccba92c2f9c25a5ee4824348683f69f64c3ab4d21b8e4e892ffe062a48",2019-03-29 12:40:20,4,3,1,1,3,1,2,56,2,6,4,538,2,1,1,4,10,2,1,2,201885,767,0.58952331981481
"768","dfb603b294b47dc59acab1e3736eda7f1f72866da88bacae08e396d05050218c",2019-03-29 12:40:31,4,3,1,2,3,1,2,58,2,7,3,171,2,1,2,4,3,4,1,2,207500,768,1.02060044958806
"769","81af9670b56c38bacd2be34355192b38f980d8d7df813569ff45b1f68e3136bb",2019-03-29 12:40:43,4,3,1,2,4,4,2,27,2,7,4,501,1,1,1,4,19,3,1,2,221759,769,1.34919434904202
"770","c43a897be02287076d4dc3c45d852f7a7a4bc8f094266924fcaf15090246930d",2019-03-29 12:40:51,4,3,1,1,5,1,1,27,2,7,3,80,2,1,2,4,1,2,1,2,182670,770,0.718596772354376
"771","a55065fe67fc9f22e241e1641a0527e785da9a7e0e24f444a27058a8ec89b5e5",2019-03-29 12:43:43,4,3,2,1,8,1,2,27,2,4,3,430,3,2,2,2,9,3,1,1,214625,771,0.435781722618561
"772","7b875b60ac7631e7f99e66609173e98730d06410e19b2c4fdf54a8359d1f0bde",2019-03-29 12:44:21,4,3,1,2,3,2,2,27,6,7,3,227,4,1,2,2,1,3,2,1,201645,772,1.02060044958806
"773","38cbf813a68a0dc2319de2ad5162ca902f1094a6a647a870385b6a119dfd5b28",2019-03-29 12:44:49,4,3,1,2,3,1,2,3533,3,7,4,228,4,1,2,2,1,3,2,1,NA,773,1.34919434904202
"774","70fed3fff0fb679658200914cf97e5a4d7a7ae84eb5a7004bdad3f3a5a9605a5",2019-03-29 12:44:57,4,3,1,1,5,1,2,1927,2,1,1,245,4,1,2,2,10,3,2,1,228796,774,2.33805424452707
"775","f8ee59a7bb46898781ac676d83bc3737e55a85f7f5ab70cac7432ee742997490",2019-03-29 12:45:27,4,3,1,1,5,1,2,24,2,7,1,29,4,1,1,2,4,4,2,1,166683,775,0.614393870441535
"776","d0cf4fcc437c29d912b9322a6c85ab58886aa59ab5908038dac69cc90aa018fd",2019-03-29 12:45:35,4,3,2,2,4,4,2,2546,2,7,3,172,2,1,1,4,9,2,1,2,197869,776,1.02060044958806
"777","2ce85f41eb1598f8fb1f438d74d2fe1adfb9cf45e1c909257be77684eb21d5e4",2019-03-29 12:46:41,4,3,1,1,4,1,2,34,1,4,4,542,4,1,2,3,10,4,2,1,213543,777,0.576086594719876
"778","de93e95be203a3d71d84f30f3b63fe45c73ea0a8a75c6a0210ded6b76317efa1",2019-03-29 12:46:50,4,3,1,1,1,1,2,27,2,7,1,143,2,1,1,3,8,2,1,2,186380,778,0.614393870441535
"779","e6605789029db5debf7492072e0b5c0c80037b093d6acde408a1fd83f3aa8752",2019-03-29 12:46:59,4,3,1,2,1,1,2,141946,2,7,4,757,3,2,2,3,9,4,2,3,213996,779,1.34919434904202
"780","8a09b17095caed123ac136a187c34319d02b45db7f8f159bb6a8c554d2ccc9e0",2019-03-29 12:48:45,4,3,2,2,4,1,2,27,6,4,4,16,4,1,2,3,9,3,2,1,168148,780,0.818197715592869
"781","300c61095c4fffcaa243e98ba88af2aa3955a2247d476df267ca1caf3186cecb",2019-03-29 12:48:52,4,3,2,2,4,1,2,72,3,1,4,97,4,2,2,1,10,3,2,1,228723,781,3.00002917592654
"782","00dd158205275e189834763b452c0c5bf3281c1482e6aea77e5f267fb2de136f",2019-03-29 12:49:09,4,3,2,1,1,1,2,3953,2,7,2,9,4,2,1,4,1,4,2,1,190424,782,0.671944248215428
"783","a9a9512ec77905edfc6c35025894a10ad96570256fb30549c9871d2d135d94f7",2019-03-29 12:49:31,4,3,1,1,1,1,2,27,2,7,1,57,2,1,1,3,19,2,1,2,NA,783,0.614393870441535
"784","e31742111b842159990e1fdacf4b80cd8af423aa4ee138a9807c41019a87741d",2019-03-29 12:49:48,1,3,2,1,5,1,2,53,2,7,2,80,3,2,2,2,9,3,1,1,182670,784,0.671944248215428
"785","327a4a1ae5ff43cc391670f8fb1fa29c2c5a224b12134bae7eebfa0f4584d985",2019-03-29 12:50:05,4,3,2,1,4,1,2,18,2,7,2,40,4,3,2,3,19,4,1,1,199193,785,0.671944248215428
"786","e31ceec27e3735344120af91b254303cc6aa2368face443b86d4faa1dbe04610",2019-03-29 12:51:03,4,3,1,1,3,1,1,27,2,7,2,171,4,1,2,2,1,4,1,1,207500,786,0.671944248215428
"787","3e6f9d42c24c4b6735a30612ab901e7eb016ccce4f8c8710d1fed8aaaab92dec",2019-03-29 12:52:01,4,4,1,1,4,2,2,27,2,7,3,511,2,1,1,4,9,2,1,2,221740,787,0.718596772354376
"788","a38817ce12024dfa77ecd8068ce049d158331f822ca222c899833324a0a8f134",2019-03-29 12:52:11,4,3,2,2,2,1,2,111213,3,7,4,61,4,1,2,2,5,4,2,1,196079,788,1.34919434904202
"789","f0bb726625310e095ad2d77f54f79bad98a24d5c9a1cbe432b9eb79bd0483c43",2019-03-29 12:52:40,1,3,1,1,4,1,2,27,2,7,2,501,3,1,2,2,5,3,2,1,221759,789,0.671944248215428
"790","4c97f1d1707adcfd3ad151258a1baa8d6457a49f0be32fdc0dfe26182f7e31f2",2019-03-29 12:52:51,4,1,1,2,3,1,2,135766,2,7,1,431,3,1,2,3,9,2,1,2,174233,790,0.872604337398202
"791","b5d603c9672320efe1be783dcbe8bcd28991d620daf34f040ae4a5cf9bc496d9",2019-03-29 12:53:13,4,3,2,1,3,2,2,44,2,7,1,104,1,1,1,3,9,2,1,2,204796,791,0.614393870441535
"792","50a2066a16bbc353cf45cd8f51a33bd23c8815ff2889174a7b8f608aade9f8d1",2019-03-29 12:53:59,4,3,1,1,3,1,2,14,2,7,1,342,2,2,1,4,1,2,1,2,169798,792,0.614393870441535
"793","d282b01529e902f6e103b38d4787893c65bf4b91d4257ff3a8a01101d3b54f84",2019-03-29 12:53:59,4,3,1,2,3,1,2,22,2,6,1,732,3,2,2,2,1,2,2,1,201432,793,0.541519794337787
"794","6ffcebe0791c03767226e73ac6878b24184b8a67d1572557f3fbcbd6b420098d",2019-03-29 12:55:30,4,3,1,2,4,1,2,18,2,7,2,172,4,1,2,2,9,3,2,1,197869,794,0.954341333290293
"795","2e00161e0716abc5515e1907fa1db84c3bbbc768a2ed6dc00425baabd19e0ef0",2019-03-29 12:55:38,4,3,1,1,1,1,2,27,2,7,1,147,2,1,1,4,8,2,1,2,166629,795,0.614393870441535
"796","4d5ecb3921eea3f71d4d90fa1964fea9843d7974485cdb9846f0b0a42ac6dfde",2019-03-29 12:56:09,4,3,2,1,4,2,2,27,2,7,1,501,4,1,2,3,10,3,2,1,221759,796,0.614393870441535
"797","8f44f315a44c8d7282c682eb3970e6f753e899b538f4e3eebbbdea2edfe34848",2019-03-29 12:56:50,4,3,2,1,3,1,2,4627,2,7,3,91,3,1,2,4,NA,1,1,NA,228778,797,0.718596772354376
"798","b3f3539dadec2c43e3dc6d6b6f8badb61bc27bf8d07f682af9b3a97248b1f9af",2019-03-29 12:57:02,4,3,1,1,4,1,2,4711,2,7,3,29,4,1,1,2,1,4,2,1,166683,798,0.718596772354376
"799","fcd6a157f119898e7266a5c032401251ccd0ff35514c4d89e6941f4991c3e8ee",2019-03-29 12:57:44,4,2,1,2,4,1,2,51,3,7,3,46,3,1,2,2,19,3,1,1,218706,799,1.02060044958806
"800","27c4d14afb087487302e371bcc27d1f907394aee42eca73e9c768e6dadca9e0d",2019-03-29 12:58:56,4,3,1,1,4,1,1,27,2,7,1,501,3,2,2,3,9,3,1,3,221759,800,0.614393870441535
"801","707ecc26d46290bb40a08ed49834cc70ed367a36b58ec93df36f64c0c1d78804",2019-03-29 12:58:59,4,1,1,1,2,2,2,52,2,7,1,1872,1,1,2,2,1,3,2,1,213321,801,0.614393870441535
"802","409808c793a65f466e405b9118ea13fd4bb4cef583a387c70827889a396d6035",2019-03-29 12:59:18,4,3,1,1,4,1,2,52,2,7,3,178,4,1,2,4,19,4,1,1,198464,802,0.718596772354376
"803","7c538379b3497a52ce888258d78903d1eb51ec90797ca75fb50d9a402d2c9570",2019-03-29 12:59:43,4,4,2,1,3,2,2,27,4,7,2,31,4,2,2,4,19,4,1,3,170976,803,0.671944248215428
"804","f255aa92ba638174c12597b05e19eed6aee439b4ad3905d1cc583c2c2919ca65",2019-03-29 13:00:44,4,3,1,1,3,1,2,1947,2,7,1,301,3,1,2,3,9,3,1,3,207315,804,0.614393870441535
"805","2194812a6d5ad66973e6fa8057904a8ee949aba08cb2f794041d34c19dbaf208",2019-03-29 13:01:46,4,3,1,2,1,1,2,58,6,7,3,430,4,1,2,1,10,3,2,1,214625,805,1.02060044958806
"806","c351ba53eff0d78464caf0a783e4de3d44065df2d810ce2479cb61a3a8143077",2019-03-29 13:01:57,1,NA,2,1,NA,NA,NA,NA,2,6,2,10,2,1,1,3,9,2,1,2,215062,806,0.416994387381816
"807","f9ad3b9cb61e10f94f38fc1116f66681ae6ec91b74c79cbad9ae2864c1987b7f",2019-03-29 13:02:16,4,3,2,1,3,4,2,11,2,7,5,228,2,1,1,4,1,3,1,2,NA,807,0.451727617830074
"808","a08fab24afcd99e65a6111e66efca63279cb6b5253c0a772a4b57cc6007bfd0a",2019-03-29 13:02:37,4,3,2,2,2,1,2,2152,2,6,2,189,4,1,2,3,3,4,2,1,178396,808,0.592244045075813
"809","a076adc0ab2031d6747504b0a4b21f35e6c7b7798f378307cf58114e8186df3c",2019-03-29 13:02:47,4,3,2,2,3,1,2,5257,2,7,1,355,2,1,2,4,9,2,2,2,204006,809,0.872604337398202
"810","0b430d15addf35bfe2b3c82615d8f19d3ec2cda93c76b50bed9f2dae8eac169e",2019-03-29 13:03:40,4,3,2,2,4,1,2,58,2,7,4,43,4,1,2,2,10,4,2,1,157289,810,1.34919434904202
